file name,link,label_binary,local path
בדיקה-284-791_page_0184.pdf,https://drive.google.com/file/d/1Mx6fVDtTeM8H8NkhNe0nhkNtJEiiix_q/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0184.pdf
בדיקה-284-791_page_0185.pdf,https://drive.google.com/file/d/11k6wNqaqDWmQsCiugNZLufYt4bVTdQDB/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0185.pdf
בדיקה-284-791_page_0186.pdf,https://drive.google.com/file/d/1YvUIdWBvZZAgnbACfNq27_g16P-cYZ0Z/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0186.pdf
בדיקה-284-791_page_0187.pdf,https://drive.google.com/file/d/10c9CHJZ14GJjEg80dQB34C8YKoLszooC/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0187.pdf
בדיקה-284-791_page_0188.pdf,https://drive.google.com/file/d/1VmJraoHKk0VrK5eE9ozKNAEbb8JrYvva/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0188.pdf
בדיקה-284-791_page_0189.pdf,https://drive.google.com/file/d/1pxzvCkG-bptjoty_Tf13-OSEyuN1QgXe/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0189.pdf
בדיקה-284-791_page_0190.pdf,https://drive.google.com/file/d/1sMMLk-m8BqLL0lWObRgpDknB_qKdtYBL/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0190.pdf
בדיקה-284-791_page_0191.pdf,https://drive.google.com/file/d/1t39pstRIP9EUoEAn1rCgoMTIALJ7nEiU/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0191.pdf
בדיקה-284-791_page_0192.pdf,https://drive.google.com/file/d/1Rmum4hnYy5St2kZnQ67jk_8RXH2q_KsN/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0192.pdf
בדיקה-284-791_page_0193.pdf,https://drive.google.com/file/d/1b-9unxEOe90fADdyhh36sgpRXn4FnGWp/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0193.pdf
בדיקה-284-791_page_0194.pdf,https://drive.google.com/file/d/1ryGHAqvhWYLCAyXUN16dyOxUoNRWUz3b/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0194.pdf
בדיקה-284-791_page_0195.pdf,https://drive.google.com/file/d/1V6HZpbvvxQLmnwuoeq-dTJNwiZRweZLe/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0195.pdf
בדיקה-284-791_page_0196.pdf,https://drive.google.com/file/d/1FW9ujQAxt9iy9jMU1XuKZ3BFOUp1qqBS/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0196.pdf
בדיקה-284-791_page_0197.pdf,https://drive.google.com/file/d/1QlLSUE0beSsc8hWghJtc1gnTh_TxiJRH/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0197.pdf
בדיקה-284-791_page_0198.pdf,https://drive.google.com/file/d/1BjJGIabeyEMxSquSsm7KhBySwhZ-7CJw/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0198.pdf
בדיקה-284-791_page_0199.pdf,https://drive.google.com/file/d/1KFjY383KZiFX7vFm1aA5mn5rc9vReDaA/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0199.pdf
בדיקה-284-791_page_0200.pdf,https://drive.google.com/file/d/1mYSM6DZu0u2ImPlIsmmcG3YVM7rQxppz/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0200.pdf
בדיקה-284-791_page_0201.pdf,https://drive.google.com/file/d/1UeZ11LCCo6hTwPypYhLgPNdz5V3eXDCg/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0201.pdf
בדיקה-284-791_page_0202.pdf,https://drive.google.com/file/d/1dDIlktKRmo99Ljd3IjHpXTViWSfowQQN/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0202.pdf
בדיקה-284-791_page_0203.pdf,https://drive.google.com/file/d/1ZaOJp2Uo8Eu3_b469CXO6CvIchiMR_sV/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0203.pdf
בדיקה-284-791_page_0204.pdf,https://drive.google.com/file/d/1429UYdBd_HSEams1BnXL37_Tr01w_6gY/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0204.pdf
בדיקה-284-791_page_0205.pdf,https://drive.google.com/file/d/1uIIPRqyehx6oAz6y0IzI57b5_tWUVTCh/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0205.pdf
בדיקה-284-791_page_0206.pdf,https://drive.google.com/file/d/155luTRuzhORCO2vH89GvJC0TctlgEwrv/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0206.pdf
בדיקה-284-791_page_0207.pdf,https://drive.google.com/file/d/1NY8Lz04AjsscUoiNrVoVTyulU8zZAxAo/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0207.pdf
בדיקה-284-791_page_0208.pdf,https://drive.google.com/file/d/1DNCX0AE72ef13Fg7Sglk6t4BT3T4WHFZ/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0208.pdf
בדיקה-284-791_page_0209.pdf,https://drive.google.com/file/d/1xNeAYRXkPgEw8K9ofVerkw3kwpgqypGD/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0209.pdf
בדיקה-284-791_page_0210.pdf,https://drive.google.com/file/d/1PkJ_h5nU3JqlF57rOIwaMowA0rRHvPWA/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0210.pdf
בדיקה-284-791_page_0211.pdf,https://drive.google.com/file/d/1tuR8vgOsdvlijXgitb2xVLmmvjivQSME/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0211.pdf
בדיקה-284-791_page_0212.pdf,https://drive.google.com/file/d/1RtiAnUMZB1baGkp62JFD9bYRT4uIiOzB/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0212.pdf
בדיקה-284-791_page_0213.pdf,https://drive.google.com/file/d/1DjysK3zC35J41xuwyfhH6jG4V9y28p_B/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0213.pdf
בדיקה-284-791_page_0214.pdf,https://drive.google.com/file/d/1AShC40IUUkiuUc-a-9JM7TMCwBsq6whE/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0214.pdf
בדיקה-284-791_page_0215.pdf,https://drive.google.com/file/d/18clKv2d_vm0jXHaNwcO1UUy6agLXVWJU/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0215.pdf
בדיקה-284-791_page_0216.pdf,https://drive.google.com/file/d/1WPbNJFvTgRXogmBiGrdcEuYevQwFuD0h/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0216.pdf
בדיקה-284-791_page_0217.pdf,https://drive.google.com/file/d/1SM2SJhn-F5FR_N7R3xte678WpKFBHJwl/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0217.pdf
בדיקה-284-791_page_0218.pdf,https://drive.google.com/file/d/1HGmsJ7HkuTAwvb25atfq0dS2E2xIfkEX/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0218.pdf
בדיקה-284-791_page_0219.pdf,https://drive.google.com/file/d/15gLl6uHSG_4SvaB6Va_VbmHuZTPtNolq/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0219.pdf
בדיקה-284-791_page_0220.pdf,https://drive.google.com/file/d/1cHpaWyS5WYQLL8zVEfNJMCd2jYoYJVEq/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0220.pdf
בדיקה-284-791_page_0221.pdf,https://drive.google.com/file/d/118IfbJW9otWbUx4Nbi8dc2DbZ2Pv4X6Y/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0221.pdf
בדיקה-284-791_page_0222.pdf,https://drive.google.com/file/d/1B75yvmqih31toBup0wh4ZIyz5YqXjKxa/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0222.pdf
בדיקה-284-791_page_0223.pdf,https://drive.google.com/file/d/1A9uGOAv9A7TJL6dtW4BVB6jSOZBRPAMA/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0223.pdf
בדיקה-284-791_page_0224.pdf,https://drive.google.com/file/d/1zwoFUa59lLjP1SvbHkGz9xLtyeJHnV9y/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0224.pdf
בדיקה-284-791_page_0225.pdf,https://drive.google.com/file/d/1BiWI3tLUFitmNtgLrou6wgHWPmZ1X4iY/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0225.pdf
בדיקה-284-791_page_0226.pdf,https://drive.google.com/file/d/1h0ugDtGVfFISCxetC2BmFB4M2S4h-KaC/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0226.pdf
בדיקה-284-791_page_0227.pdf,https://drive.google.com/file/d/1_JrhPYSWyUdeGOK5Dx_iKrIFMwtwNDma/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0227.pdf
בדיקה-284-791_page_0228.pdf,https://drive.google.com/file/d/1KYmJnOyf5EYi_c9tJMo4TblbgxvpTg5I/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0228.pdf
בדיקה-284-791_page_0229.pdf,https://drive.google.com/file/d/1_dlp8tt9-SlO9zQfqH2pwmxcCbpHo8iS/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0229.pdf
בדיקה-284-791_page_0230.pdf,https://drive.google.com/file/d/1bkFPboh1894NU7y-pOY1G9MaJ__g4qur/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0230.pdf
בדיקה-284-791_page_0231.pdf,https://drive.google.com/file/d/1OWtUkDdznqQvXP2NVq2bc2HdNCkSQ8ZQ/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0231.pdf
בדיקה-284-791_page_0232.pdf,https://drive.google.com/file/d/1ufPZe0HWOd9QnCRhM4Bmj8DdYFZ75sva/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0232.pdf
בדיקה-284-791_page_0233.pdf,https://drive.google.com/file/d/1aXLR0AAZDyS7_iTcbiBqL6EKiVIXAlHc/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0233.pdf
בדיקה-284-791_page_0234.pdf,https://drive.google.com/file/d/1OhAA3NhMwLACAT_JN3bWDsf7Bz6gChln/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0234.pdf
בדיקה-284-791_page_0235.pdf,https://drive.google.com/file/d/1AcbFr6nBAgQPPbPv7BceCxpFvDiCPZvz/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0235.pdf
בדיקה-284-791_page_0236.pdf,https://drive.google.com/file/d/1HmVAX3_p2cDsw2L6hvkTPX5jKnvS9UJd/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0236.pdf
בדיקה-284-791_page_0237.pdf,https://drive.google.com/file/d/1W-btvXzdahdI-0Ey5LBHL_E8ssE3KT2G/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0237.pdf
בדיקה-284-791_page_0238.pdf,https://drive.google.com/file/d/1UEzH54QKASBAXh6k5pCuDx5h1ADWq8_M/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0238.pdf
בדיקה-284-791_page_0239.pdf,https://drive.google.com/file/d/1B4YqaKzXQKRmCP1kfTYbqNkCOB_nd8Ff/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0239.pdf
בדיקה-284-791_page_0240.pdf,https://drive.google.com/file/d/1Lgy8L2plMDkpCND_okR34-Ey2-rBwgwh/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0240.pdf
בדיקה-284-791_page_0241.pdf,https://drive.google.com/file/d/1k6bvAIFQru2Ww6FGqKf5lL9ct6uKvCW-/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0241.pdf
בדיקה-284-791_page_0242.pdf,https://drive.google.com/file/d/1yudLnl1PfImZ9NcR2-inWNPEw7kOW8o5/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0242.pdf
בדיקה-284-791_page_0243.pdf,https://drive.google.com/file/d/1wsPMKcme3-VcTmnEbNClI2qEPdFI8OrU/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0243.pdf
בדיקה-284-791_page_0244.pdf,https://drive.google.com/file/d/1EZLM_z0Od33O7Jocu8Gm4hXijD6RIKwT/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0244.pdf
בדיקה-284-791_page_0245.pdf,https://drive.google.com/file/d/1ZNq8zNV1N9rpwLssADs30DBxXTye7olY/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0245.pdf
בדיקה-284-791_page_0246.pdf,https://drive.google.com/file/d/1hZ1HfpErXHL_uQOSbJcVxiwP5hgJ3btZ/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0246.pdf
בדיקה-284-791_page_0247.pdf,https://drive.google.com/file/d/1x7ZLRkzh_2yFWqKHsLvgzMmI72zHEGVR/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0247.pdf
בדיקה-284-791_page_0248.pdf,https://drive.google.com/file/d/12SgksLAeXFtRDwRtF3A_qkPE7SIyE7Fg/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0248.pdf
בדיקה-284-791_page_0249.pdf,https://drive.google.com/file/d/1miIv4FzWw5t6qFJYoH5M0IrLLre4yrBl/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0249.pdf
בדיקה-284-791_page_0250.pdf,https://drive.google.com/file/d/1KPByOEs0l-iJ_xiXr0X2CRrCYgvwaFa5/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0250.pdf
בדיקה-284-791_page_0251.pdf,https://drive.google.com/file/d/1tMBek3R3tVvVGR08VOA6G2zp8sdMbw3h/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0251.pdf
בדיקה-284-791_page_0252.pdf,https://drive.google.com/file/d/1VckBkTVnJHQ1T03ivbcwKYBClmxbMXUf/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0252.pdf
בדיקה-284-791_page_0253.pdf,https://drive.google.com/file/d/1XmfT6RAO28kju8u5PdNCUKrnpX_4yjf8/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0253.pdf
בדיקה-284-791_page_0254.pdf,https://drive.google.com/file/d/1q9V-bOb2oGNvVQsk5ZQeM8jSzAjioxNr/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0254.pdf
בדיקה-284-791_page_0255.pdf,https://drive.google.com/file/d/182NYQu6h8rzBAVYomnfJs1jK0IICZ3Ds/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0255.pdf
בדיקה-284-791_page_0256.pdf,https://drive.google.com/file/d/1SPj9SkyInsbBFjW14l-fhIS6I-sa0Jjq/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0256.pdf
בדיקה-284-791_page_0257.pdf,https://drive.google.com/file/d/1LIDKQUUhR4rwwmw37m-JQVvpW6X-USxh/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0257.pdf
בדיקה-284-791_page_0258.pdf,https://drive.google.com/file/d/1UCt7f3DgRiMmc9JdeY3wXH0Q08iC5T3g/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0258.pdf
בדיקה-284-791_page_0259.pdf,https://drive.google.com/file/d/1EXEfqbIqoFQUR87lETmDtoEpLXouZAxL/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0259.pdf
בדיקה-284-791_page_0260.pdf,https://drive.google.com/file/d/15cA4UE94EAE79jg0hzzlMj6zSTIKd5wJ/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0260.pdf
בדיקה-284-791_page_0261.pdf,https://drive.google.com/file/d/1D-lq58I64vbcqSTSvX1z0rVV_vhp4q1Q/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0261.pdf
בדיקה-284-791_page_0262.pdf,https://drive.google.com/file/d/1qRHwWYmlgXMU0fSR6i7jcYS_LpqQnjKV/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0262.pdf
בדיקה-284-791_page_0263.pdf,https://drive.google.com/file/d/1x-0_z9rZI9Ru0fRC8fRzAPawBYgDKApj/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0263.pdf
בדיקה-284-791_page_0264.pdf,https://drive.google.com/file/d/1mGZTy1nQQ5YhRSyrGodY2B0xwmDnd6AY/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0264.pdf
בדיקה-284-791_page_0265.pdf,https://drive.google.com/file/d/1IY76lc6V83Md1gFqXjdSgk_dR2OMXjR9/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0265.pdf
בדיקה-284-791_page_0266.pdf,https://drive.google.com/file/d/1G8-JzqJ5IOFJYK1EbTkUl0tdn0UDbEbw/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0266.pdf
בדיקה-284-791_page_0267.pdf,https://drive.google.com/file/d/1Gcpe4qu1A78F8lHhq-Y3LfgZgeDnbxOw/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0267.pdf
בדיקה-284-791_page_0268.pdf,https://drive.google.com/file/d/1AGKBKbQ5T0u9vY3uTeOCpcxj-W_Jyqu5/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0268.pdf
בדיקה-284-791_page_0269.pdf,https://drive.google.com/file/d/1lZ0E0f5Zk2YZVYcG2_bUz36GGBbc-5Hs/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0269.pdf
בדיקה-284-791_page_0270.pdf,https://drive.google.com/file/d/16UKPBI57tst_Sr14VTb9VKOgfsg9IKwK/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0270.pdf
בדיקה-284-791_page_0271.pdf,https://drive.google.com/file/d/1f5ZGgsLaSMh5YWGpMwsz0MiXrxTzJ3en/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0271.pdf
בדיקה-284-791_page_0272.pdf,https://drive.google.com/file/d/1ZaTBGEkWWl2mvgWvk99B-Ks_Hl2IfyHT/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0272.pdf
בדיקה-284-791_page_0273.pdf,https://drive.google.com/file/d/1Cc0pY9EZBIxh8LH0MuMNWe4m1-k0tDtZ/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0273.pdf
בדיקה-284-791_page_0274.pdf,https://drive.google.com/file/d/1tE0tLdRurBfu7wh48dVslmuFeCexE0xj/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0274.pdf
בדיקה-284-791_page_0275.pdf,https://drive.google.com/file/d/1ZJjyTwWR-ffty9APM4snquQnO2sX3xUa/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0275.pdf
בדיקה-284-791_page_0276.pdf,https://drive.google.com/file/d/1SmhH3NVQ7lg7xN65C8ST-Z0oebiU39wB/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0276.pdf
בדיקה-284-791_page_0277.pdf,https://drive.google.com/file/d/10Nb26WBFN0qUh8arjOEBj64wRJ_NuWqY/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0277.pdf
בדיקה-284-791_page_0278.pdf,https://drive.google.com/file/d/1RF2UHEX_EwSnnQStK_25uYRlQpQo7gRa/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0278.pdf
בדיקה-284-791_page_0279.pdf,https://drive.google.com/file/d/1KZIkqZoUD_xnIcrfc5PQOv1_iLKzTF9r/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0279.pdf
בדיקה-284-791_page_0280.pdf,https://drive.google.com/file/d/1T3cJtjUQhkvWed69XoL0l8ApcHl6PYGb/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0280.pdf
בדיקה-284-791_page_0281.pdf,https://drive.google.com/file/d/1ELKvKiQLgPU2n1CIcbhXgHduRJwEeUoZ/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0281.pdf
בדיקה-284-791_page_0282.pdf,https://drive.google.com/file/d/1y4ptV-VeALC1j7EBZV-c7pBBGtof-3wD/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0282.pdf
בדיקה-284-791_page_0283.pdf,https://drive.google.com/file/d/1mEIeYwsUo-1Z8lEVdmOjNNsh8LbcZMQI/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0283.pdf
בדיקה-284-791_page_0284.pdf,https://drive.google.com/file/d/1ieJfF05I7GBUhTICW18y6KikXN8LPNaf/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0284.pdf
בדיקה-284-791_page_0285.pdf,https://drive.google.com/file/d/1qHs1760jEjR_rp58XEYGqE0sGzcEIMJK/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0285.pdf
בדיקה-284-791_page_0286.pdf,https://drive.google.com/file/d/1bfUhhzSOom5wJQv4DXn3o9URZd4QWqMG/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0286.pdf
בדיקה-284-791_page_0287.pdf,https://drive.google.com/file/d/1ki8J9SY81hWvbAV7PvwBOaQB_Y5cywlI/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0287.pdf
בדיקה-284-791_page_0288.pdf,https://drive.google.com/file/d/1W8EMncdAgDXDqJI2BlSz5vzIseIGaR89/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0288.pdf
בדיקה-284-791_page_0289.pdf,https://drive.google.com/file/d/1vmkQvd-MjwRUp-KfTAioOIXkKZ9rijca/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0289.pdf
בדיקה-284-791_page_0290.pdf,https://drive.google.com/file/d/1HG9ASJOOpdFIuGUvZg0gQ6FHidurLHSn/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0290.pdf
בדיקה-284-791_page_0291.pdf,https://drive.google.com/file/d/1l6c6FivOlhvnIvEStCmFOE8D_ExnmB02/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0291.pdf
בדיקה-284-791_page_0292.pdf,https://drive.google.com/file/d/1pTyufvSzjYy2GJYt0ylqN1O648X5WxfJ/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0292.pdf
בדיקה-284-791_page_0293.pdf,https://drive.google.com/file/d/1OZvrimhr8AjnuKW5f8zk45rgIG1nokuL/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0293.pdf
בדיקה-284-791_page_0294.pdf,https://drive.google.com/file/d/1LDUsX4IzQCHLZ-b3yVXOa8TYZPEigeIS/view?usp=drivesdk,no risk,/Users/idan/projects/sandbox/for_tal/data/______ ______/בדיקה-284-791_page_0294.pdf
