file_path,page_num,institution,template_family,label_binary,split,drive_link,drive_id,source_folder,source_doc_stem,is_edge_case,D,H,S,L,risk_score
בדיקה-284-791_page_0157.pdf,157,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1HeJvy6lZY_7oWwzmdzWpvLuGSdDr0ALR/view?usp=drivesdk,1HeJvy6lZY_7oWwzmdzWpvLuGSdDr0ALR,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0160.pdf,160,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1jKm_Z_GIvL_Z3zDPXtaFUfi2GawDM5O8/view?usp=drivesdk,1jKm_Z_GIvL_Z3zDPXtaFUfi2GawDM5O8,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0161.pdf,161,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1sRsd8a0nEIlQmb_H46cvPJdh-uaN_2zw/view?usp=drivesdk,1sRsd8a0nEIlQmb_H46cvPJdh-uaN_2zw,regular_forms,בדיקה-284-791,False,2,0,1,2,4
בדיקה-284-791_page_0163.pdf,163,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1YvmDNTKLJV68pS22pgMS7DvDR9n3TP0R/view?usp=drivesdk,1YvmDNTKLJV68pS22pgMS7DvDR9n3TP0R,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0164.pdf,164,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1QUJsr2-XSBkhdOA_3uXnqFK183ttFFNr/view?usp=drivesdk,1QUJsr2-XSBkhdOA_3uXnqFK183ttFFNr,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0165.pdf,165,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1qC0w6b180biY3r7RsvNOPEEesALb8_ZS/view?usp=drivesdk,1qC0w6b180biY3r7RsvNOPEEesALb8_ZS,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0167.pdf,167,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Oa4y5Q2edgOvuYRve12bcEF9qS4-Rykw/view?usp=drivesdk,1Oa4y5Q2edgOvuYRve12bcEF9qS4-Rykw,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0168.pdf,168,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ONG21vkg-3O3pCm0CNHKbTYbOgoNTrNm/view?usp=drivesdk,1ONG21vkg-3O3pCm0CNHKbTYbOgoNTrNm,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0169.pdf,169,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1V6yESm9Vpv8SFKC6mnJd_RRBWwT7DJEE/view?usp=drivesdk,1V6yESm9Vpv8SFKC6mnJd_RRBWwT7DJEE,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0171.pdf,171,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1_UIm-ngb7f2GWom-GOg3rXM_jiEPXRWm/view?usp=drivesdk,1_UIm-ngb7f2GWom-GOg3rXM_jiEPXRWm,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0172.pdf,172,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1nOsRX_ocE4N5qa6DLZLVUzEOSyJZWUxA/view?usp=drivesdk,1nOsRX_ocE4N5qa6DLZLVUzEOSyJZWUxA,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0173.pdf,173,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Rs3875GXfuFOJLUiLJ4qUi3ltua2E7ac/view?usp=drivesdk,1Rs3875GXfuFOJLUiLJ4qUi3ltua2E7ac,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0175.pdf,175,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1bz_bHpDLLBh1t0jIjqqdz3b4dp4fkeJP/view?usp=drivesdk,1bz_bHpDLLBh1t0jIjqqdz3b4dp4fkeJP,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0177.pdf,177,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1KQTSoy7PloxiIh9BhfLebhOfCF7avvg2/view?usp=drivesdk,1KQTSoy7PloxiIh9BhfLebhOfCF7avvg2,regular_forms,בדיקה-284-791,False,3,0,0,1,1
בדיקה-284-791_page_0178.pdf,178,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1byM0L5bkMf-RjWnJrYloprGz30kLSJoD/view?usp=drivesdk,1byM0L5bkMf-RjWnJrYloprGz30kLSJoD,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0179.pdf,179,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1qiVTRiUyR6_jNoyCFNcblO15pAjWX9kX/view?usp=drivesdk,1qiVTRiUyR6_jNoyCFNcblO15pAjWX9kX,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0180.pdf,180,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1-fYkiciAR68AzSdX5tLoMZ_XIo50QkWp/view?usp=drivesdk,1-fYkiciAR68AzSdX5tLoMZ_XIo50QkWp,regular_forms,בדיקה-284-791,False,3,0,1,1,2
בדיקה-284-791_page_0181.pdf,181,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1PONa73SQpkjrhd6BJdzWg3k-yWDFjD30/view?usp=drivesdk,1PONa73SQpkjrhd6BJdzWg3k-yWDFjD30,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0183.pdf,183,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1n-RpRQGKWmWD0sqI-vsgIdM26PxHMEIJ/view?usp=drivesdk,1n-RpRQGKWmWD0sqI-vsgIdM26PxHMEIJ,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0184.pdf,184,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Mx6fVDtTeM8H8NkhNe0nhkNtJEiiix_q/view?usp=drivesdk,1Mx6fVDtTeM8H8NkhNe0nhkNtJEiiix_q,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0185.pdf,185,regular_docs,regular_form,0,train,https://drive.google.com/file/d/11k6wNqaqDWmQsCiugNZLufYt4bVTdQDB/view?usp=drivesdk,11k6wNqaqDWmQsCiugNZLufYt4bVTdQDB,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0186.pdf,186,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1YvUIdWBvZZAgnbACfNq27_g16P-cYZ0Z/view?usp=drivesdk,1YvUIdWBvZZAgnbACfNq27_g16P-cYZ0Z,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0188.pdf,188,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1VmJraoHKk0VrK5eE9ozKNAEbb8JrYvva/view?usp=drivesdk,1VmJraoHKk0VrK5eE9ozKNAEbb8JrYvva,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0190.pdf,190,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1sMMLk-m8BqLL0lWObRgpDknB_qKdtYBL/view?usp=drivesdk,1sMMLk-m8BqLL0lWObRgpDknB_qKdtYBL,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0192.pdf,192,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Rmum4hnYy5St2kZnQ67jk_8RXH2q_KsN/view?usp=drivesdk,1Rmum4hnYy5St2kZnQ67jk_8RXH2q_KsN,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0193.pdf,193,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1b-9unxEOe90fADdyhh36sgpRXn4FnGWp/view?usp=drivesdk,1b-9unxEOe90fADdyhh36sgpRXn4FnGWp,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0194.pdf,194,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ryGHAqvhWYLCAyXUN16dyOxUoNRWUz3b/view?usp=drivesdk,1ryGHAqvhWYLCAyXUN16dyOxUoNRWUz3b,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0195.pdf,195,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1V6HZpbvvxQLmnwuoeq-dTJNwiZRweZLe/view?usp=drivesdk,1V6HZpbvvxQLmnwuoeq-dTJNwiZRweZLe,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0196.pdf,196,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1FW9ujQAxt9iy9jMU1XuKZ3BFOUp1qqBS/view?usp=drivesdk,1FW9ujQAxt9iy9jMU1XuKZ3BFOUp1qqBS,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0197.pdf,197,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1QlLSUE0beSsc8hWghJtc1gnTh_TxiJRH/view?usp=drivesdk,1QlLSUE0beSsc8hWghJtc1gnTh_TxiJRH,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0198.pdf,198,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1BjJGIabeyEMxSquSsm7KhBySwhZ-7CJw/view?usp=drivesdk,1BjJGIabeyEMxSquSsm7KhBySwhZ-7CJw,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0199.pdf,199,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1KFjY383KZiFX7vFm1aA5mn5rc9vReDaA/view?usp=drivesdk,1KFjY383KZiFX7vFm1aA5mn5rc9vReDaA,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0200.pdf,200,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1mYSM6DZu0u2ImPlIsmmcG3YVM7rQxppz/view?usp=drivesdk,1mYSM6DZu0u2ImPlIsmmcG3YVM7rQxppz,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0201.pdf,201,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1UeZ11LCCo6hTwPypYhLgPNdz5V3eXDCg/view?usp=drivesdk,1UeZ11LCCo6hTwPypYhLgPNdz5V3eXDCg,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0202.pdf,202,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1dDIlktKRmo99Ljd3IjHpXTViWSfowQQN/view?usp=drivesdk,1dDIlktKRmo99Ljd3IjHpXTViWSfowQQN,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0203.pdf,203,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ZaOJp2Uo8Eu3_b469CXO6CvIchiMR_sV/view?usp=drivesdk,1ZaOJp2Uo8Eu3_b469CXO6CvIchiMR_sV,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0204.pdf,204,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1429UYdBd_HSEams1BnXL37_Tr01w_6gY/view?usp=drivesdk,1429UYdBd_HSEams1BnXL37_Tr01w_6gY,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0205.pdf,205,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1uIIPRqyehx6oAz6y0IzI57b5_tWUVTCh/view?usp=drivesdk,1uIIPRqyehx6oAz6y0IzI57b5_tWUVTCh,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0209.pdf,209,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1xNeAYRXkPgEw8K9ofVerkw3kwpgqypGD/view?usp=drivesdk,1xNeAYRXkPgEw8K9ofVerkw3kwpgqypGD,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0211.pdf,211,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1tuR8vgOsdvlijXgitb2xVLmmvjivQSME/view?usp=drivesdk,1tuR8vgOsdvlijXgitb2xVLmmvjivQSME,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0212.pdf,212,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1RtiAnUMZB1baGkp62JFD9bYRT4uIiOzB/view?usp=drivesdk,1RtiAnUMZB1baGkp62JFD9bYRT4uIiOzB,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0214.pdf,214,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1AShC40IUUkiuUc-a-9JM7TMCwBsq6whE/view?usp=drivesdk,1AShC40IUUkiuUc-a-9JM7TMCwBsq6whE,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0218.pdf,218,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1HGmsJ7HkuTAwvb25atfq0dS2E2xIfkEX/view?usp=drivesdk,1HGmsJ7HkuTAwvb25atfq0dS2E2xIfkEX,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0220.pdf,220,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1cHpaWyS5WYQLL8zVEfNJMCd2jYoYJVEq/view?usp=drivesdk,1cHpaWyS5WYQLL8zVEfNJMCd2jYoYJVEq,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0221.pdf,221,regular_docs,regular_form,0,train,https://drive.google.com/file/d/118IfbJW9otWbUx4Nbi8dc2DbZ2Pv4X6Y/view?usp=drivesdk,118IfbJW9otWbUx4Nbi8dc2DbZ2Pv4X6Y,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0222.pdf,222,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1B75yvmqih31toBup0wh4ZIyz5YqXjKxa/view?usp=drivesdk,1B75yvmqih31toBup0wh4ZIyz5YqXjKxa,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0223.pdf,223,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1A9uGOAv9A7TJL6dtW4BVB6jSOZBRPAMA/view?usp=drivesdk,1A9uGOAv9A7TJL6dtW4BVB6jSOZBRPAMA,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0225.pdf,225,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1BiWI3tLUFitmNtgLrou6wgHWPmZ1X4iY/view?usp=drivesdk,1BiWI3tLUFitmNtgLrou6wgHWPmZ1X4iY,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0226.pdf,226,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1h0ugDtGVfFISCxetC2BmFB4M2S4h-KaC/view?usp=drivesdk,1h0ugDtGVfFISCxetC2BmFB4M2S4h-KaC,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0227.pdf,227,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1_JrhPYSWyUdeGOK5Dx_iKrIFMwtwNDma/view?usp=drivesdk,1_JrhPYSWyUdeGOK5Dx_iKrIFMwtwNDma,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0229.pdf,229,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1_dlp8tt9-SlO9zQfqH2pwmxcCbpHo8iS/view?usp=drivesdk,1_dlp8tt9-SlO9zQfqH2pwmxcCbpHo8iS,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0230.pdf,230,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1bkFPboh1894NU7y-pOY1G9MaJ__g4qur/view?usp=drivesdk,1bkFPboh1894NU7y-pOY1G9MaJ__g4qur,regular_forms,בדיקה-284-791,False,2,0,1,2,4
בדיקה-284-791_page_0231.pdf,231,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1OWtUkDdznqQvXP2NVq2bc2HdNCkSQ8ZQ/view?usp=drivesdk,1OWtUkDdznqQvXP2NVq2bc2HdNCkSQ8ZQ,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0232.pdf,232,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ufPZe0HWOd9QnCRhM4Bmj8DdYFZ75sva/view?usp=drivesdk,1ufPZe0HWOd9QnCRhM4Bmj8DdYFZ75sva,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0233.pdf,233,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1aXLR0AAZDyS7_iTcbiBqL6EKiVIXAlHc/view?usp=drivesdk,1aXLR0AAZDyS7_iTcbiBqL6EKiVIXAlHc,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0234.pdf,234,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1OhAA3NhMwLACAT_JN3bWDsf7Bz6gChln/view?usp=drivesdk,1OhAA3NhMwLACAT_JN3bWDsf7Bz6gChln,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0235.pdf,235,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1AcbFr6nBAgQPPbPv7BceCxpFvDiCPZvz/view?usp=drivesdk,1AcbFr6nBAgQPPbPv7BceCxpFvDiCPZvz,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0236.pdf,236,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1HmVAX3_p2cDsw2L6hvkTPX5jKnvS9UJd/view?usp=drivesdk,1HmVAX3_p2cDsw2L6hvkTPX5jKnvS9UJd,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0237.pdf,237,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1W-btvXzdahdI-0Ey5LBHL_E8ssE3KT2G/view?usp=drivesdk,1W-btvXzdahdI-0Ey5LBHL_E8ssE3KT2G,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0238.pdf,238,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1UEzH54QKASBAXh6k5pCuDx5h1ADWq8_M/view?usp=drivesdk,1UEzH54QKASBAXh6k5pCuDx5h1ADWq8_M,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0239.pdf,239,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1B4YqaKzXQKRmCP1kfTYbqNkCOB_nd8Ff/view?usp=drivesdk,1B4YqaKzXQKRmCP1kfTYbqNkCOB_nd8Ff,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0240.pdf,240,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Lgy8L2plMDkpCND_okR34-Ey2-rBwgwh/view?usp=drivesdk,1Lgy8L2plMDkpCND_okR34-Ey2-rBwgwh,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0242.pdf,242,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1yudLnl1PfImZ9NcR2-inWNPEw7kOW8o5/view?usp=drivesdk,1yudLnl1PfImZ9NcR2-inWNPEw7kOW8o5,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0243.pdf,243,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1wsPMKcme3-VcTmnEbNClI2qEPdFI8OrU/view?usp=drivesdk,1wsPMKcme3-VcTmnEbNClI2qEPdFI8OrU,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0244.pdf,244,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1EZLM_z0Od33O7Jocu8Gm4hXijD6RIKwT/view?usp=drivesdk,1EZLM_z0Od33O7Jocu8Gm4hXijD6RIKwT,regular_forms,בדיקה-284-791,False,3,0,0,0,0
בדיקה-284-791_page_0245.pdf,245,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ZNq8zNV1N9rpwLssADs30DBxXTye7olY/view?usp=drivesdk,1ZNq8zNV1N9rpwLssADs30DBxXTye7olY,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0246.pdf,246,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1hZ1HfpErXHL_uQOSbJcVxiwP5hgJ3btZ/view?usp=drivesdk,1hZ1HfpErXHL_uQOSbJcVxiwP5hgJ3btZ,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0247.pdf,247,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1x7ZLRkzh_2yFWqKHsLvgzMmI72zHEGVR/view?usp=drivesdk,1x7ZLRkzh_2yFWqKHsLvgzMmI72zHEGVR,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0248.pdf,248,regular_docs,regular_form,0,train,https://drive.google.com/file/d/12SgksLAeXFtRDwRtF3A_qkPE7SIyE7Fg/view?usp=drivesdk,12SgksLAeXFtRDwRtF3A_qkPE7SIyE7Fg,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0250.pdf,250,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1KPByOEs0l-iJ_xiXr0X2CRrCYgvwaFa5/view?usp=drivesdk,1KPByOEs0l-iJ_xiXr0X2CRrCYgvwaFa5,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0253.pdf,253,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1XmfT6RAO28kju8u5PdNCUKrnpX_4yjf8/view?usp=drivesdk,1XmfT6RAO28kju8u5PdNCUKrnpX_4yjf8,regular_forms,בדיקה-284-791,False,3,0,0,0,0
בדיקה-284-791_page_0254.pdf,254,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1q9V-bOb2oGNvVQsk5ZQeM8jSzAjioxNr/view?usp=drivesdk,1q9V-bOb2oGNvVQsk5ZQeM8jSzAjioxNr,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0255.pdf,255,regular_docs,regular_form,0,train,https://drive.google.com/file/d/182NYQu6h8rzBAVYomnfJs1jK0IICZ3Ds/view?usp=drivesdk,182NYQu6h8rzBAVYomnfJs1jK0IICZ3Ds,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0257.pdf,257,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1LIDKQUUhR4rwwmw37m-JQVvpW6X-USxh/view?usp=drivesdk,1LIDKQUUhR4rwwmw37m-JQVvpW6X-USxh,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0259.pdf,259,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1EXEfqbIqoFQUR87lETmDtoEpLXouZAxL/view?usp=drivesdk,1EXEfqbIqoFQUR87lETmDtoEpLXouZAxL,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0260.pdf,260,regular_docs,regular_form,0,train,https://drive.google.com/file/d/15cA4UE94EAE79jg0hzzlMj6zSTIKd5wJ/view?usp=drivesdk,15cA4UE94EAE79jg0hzzlMj6zSTIKd5wJ,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0261.pdf,261,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1D-lq58I64vbcqSTSvX1z0rVV_vhp4q1Q/view?usp=drivesdk,1D-lq58I64vbcqSTSvX1z0rVV_vhp4q1Q,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0262.pdf,262,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1qRHwWYmlgXMU0fSR6i7jcYS_LpqQnjKV/view?usp=drivesdk,1qRHwWYmlgXMU0fSR6i7jcYS_LpqQnjKV,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0263.pdf,263,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1x-0_z9rZI9Ru0fRC8fRzAPawBYgDKApj/view?usp=drivesdk,1x-0_z9rZI9Ru0fRC8fRzAPawBYgDKApj,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0265.pdf,265,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1IY76lc6V83Md1gFqXjdSgk_dR2OMXjR9/view?usp=drivesdk,1IY76lc6V83Md1gFqXjdSgk_dR2OMXjR9,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0266.pdf,266,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1G8-JzqJ5IOFJYK1EbTkUl0tdn0UDbEbw/view?usp=drivesdk,1G8-JzqJ5IOFJYK1EbTkUl0tdn0UDbEbw,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0269.pdf,269,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1lZ0E0f5Zk2YZVYcG2_bUz36GGBbc-5Hs/view?usp=drivesdk,1lZ0E0f5Zk2YZVYcG2_bUz36GGBbc-5Hs,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0270.pdf,270,regular_docs,regular_form,0,train,https://drive.google.com/file/d/16UKPBI57tst_Sr14VTb9VKOgfsg9IKwK/view?usp=drivesdk,16UKPBI57tst_Sr14VTb9VKOgfsg9IKwK,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0272.pdf,272,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ZaTBGEkWWl2mvgWvk99B-Ks_Hl2IfyHT/view?usp=drivesdk,1ZaTBGEkWWl2mvgWvk99B-Ks_Hl2IfyHT,regular_forms,בדיקה-284-791,False,2,1,1,1,4
בדיקה-284-791_page_0273.pdf,273,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1Cc0pY9EZBIxh8LH0MuMNWe4m1-k0tDtZ/view?usp=drivesdk,1Cc0pY9EZBIxh8LH0MuMNWe4m1-k0tDtZ,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0274.pdf,274,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1tE0tLdRurBfu7wh48dVslmuFeCexE0xj/view?usp=drivesdk,1tE0tLdRurBfu7wh48dVslmuFeCexE0xj,regular_forms,בדיקה-284-791,False,2,1,0,1,3
בדיקה-284-791_page_0275.pdf,275,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1ZJjyTwWR-ffty9APM4snquQnO2sX3xUa/view?usp=drivesdk,1ZJjyTwWR-ffty9APM4snquQnO2sX3xUa,regular_forms,בדיקה-284-791,False,2,0,0,0,1
בדיקה-284-791_page_0276.pdf,276,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1SmhH3NVQ7lg7xN65C8ST-Z0oebiU39wB/view?usp=drivesdk,1SmhH3NVQ7lg7xN65C8ST-Z0oebiU39wB,regular_forms,בדיקה-284-791,False,2,0,1,1,3
בדיקה-284-791_page_0279.pdf,279,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1KZIkqZoUD_xnIcrfc5PQOv1_iLKzTF9r/view?usp=drivesdk,1KZIkqZoUD_xnIcrfc5PQOv1_iLKzTF9r,regular_forms,בדיקה-284-791,False,2,0,0,1,2
בדיקה-284-791_page_0280.pdf,280,regular_docs,regular_form,0,train,https://drive.google.com/file/d/1T3cJtjUQhkvWed69XoL0l8ApcHl6PYGb/view?usp=drivesdk,1T3cJtjUQhkvWed69XoL0l8ApcHl6PYGb,regular_forms,בדיקה-284-791,False,2,0,0,1,2
